2,164,0
2,42,2
2,5,0
2,11,0
2,153,1
2,86,0
2,114,1
2,110,3
2,107,3
2,96,0
2,179,0
2,142,2
2,103,3
2,47,0
2,52,2
2,11,1
2,75,0
2,177,1
2,46,2
2,31,0
2,116,3
2,115,2
2,99,2
2,190,2
2,7,0
2,103,3
2,160,2
2,124,3
2,22,0
2,37,3
2,15,2
2,98,2
2,56,3
2,74,3
2,77,2
2,91,1
2,127,2
2,48,2
2,23,3
2,7,0
2,95,1
2,37,3
3,171,1
3,130,3
3,84,1
3,124,0
3,101,1
3,191,1
3,184,2
3,190,0
3,120,1
3,124,1
3,122,0
3,17,0
3,35,3
3,77,2
3,74,3
3,196,3
3,114,1
3,12,2
3,64,0
3,86,0
3,191,0
3,150,0
3,36,1
3,150,0
3,3,0
3,28,3
3,142,2
3,1,0
3,106,0
3,89,0
3,74,1
3,28,3
3,8,1
3,154,0
3,118,0
3,69,2
3,52,1
3,159,0
3,163,1
3,155,3
3,0,0
3,180,0
3,83,0
3,30,0
3,44,3
3,168,2
3,167,0
3,180,1
3,15,0
3,60,2
3,31,0
3,123,3
3,35,3
3,90,2
3,53,0
3,183,0
3,14,3
3,27,0
3,92,0
3,106,0
3,190,3
3,164,0
3,91,0
3,192,3
3,106,0
3,107,3
3,157,0
3,121,2
3,73,0
3,93,3
3,195,1
3,40,1
3,170,2
3,190,0
3,112,0
3,83,0
3,176,1
3,105,0
3,160,2
3,140,1
3,36,0
3,63,3
3,143,0
3,148,0
3,116,3
3,8,1
3,11,0
3,94,1
3,199,3
3,96,0
3,21,3
3,69,2
3,54,0
3,186,0
3,35,3
3,74,3
3,167,0
3,184,1
3,192,2
3,169,0
3,86,0
3,82,0
3,94,2
3,167,0
3,157,0
3,165,0
3,96,1
3,6,0
3,15,2
3,87,0
4,27,2
4,182,3
4,168,2
4,110,3
4,113,1
4,61,3
4,36,2
4,74,3
4,2,0
4,46,3
4,43,3
4,12,2
4,195,1
4,119,2
4,79,3
4,11,3
4,111,3
4,109,3
4,42,2
4,106,0
4,98,2
4,193,3
4,75,1
4,100,3
4,162,2
4,55,3
4,39,2
4,189,2
4,109,3
4,196,3
4,8,2
4,115,2
4,48,2
4,56,3
4,108,3
4,115,3
4,90,3
4,149,3
4,77,1
4,89,1
4,76,2
4,36,0
4,120,2
4,180,0
4,181,2
4,108,2
4,66,3
4,167,0
4,172,3
4,195,1
4,182,3
4,142,3
4,134,3
4,10,3
4,60,2
4,40,1
4,90,2
4,195,2
4,32,3
4,131,3
4,139,3
4,130,3
4,103,2
4,12,2
4,4,2
4,196,3
4,40,3
4,34,2
4,40,3
4,92,2
4,45,3
4,166,1
4,89,1
4,6,0
4,23,2
4,97,3
4,76,1
4,191,2
4,110,3
4,14,3
4,88,3
4,188,3
4,181,0
4,148,3
4,60,3
4,22,3
4,21,2
4,95,2
4,55,3
4,95,3
4,10,3
4,167,0
4,80,3
4,2,3
4,179,0
4,133,0
4,67,1
4,37,3
4,119,0
4,109,2
4,36,3
4,147,3
4,142,3
4,20,1
4,74,1
4,9,1
4,112,1
4,45,3
4,57,1
4,37,3
4,158,3
4,125,0
4,51,2
4,24,3
4,161,1
4,47,1
4,116,3
4,50,1
4,137,2
4,25,3
4,8,2
5,53,1
5,17,1
5,11,2
5,29,1
5,192,0
5,169,2
5,136,1
5,57,1
5,113,0
5,44,3
5,72,1
5,123,3
5,182,0
5,54,1
5,155,3
5,116,1
5,137,2
5,17,0
5,10,3
5,63,3
5,77,2
5,171,3
5,189,1
5,94,1
5,169,3
5,126,3
5,178,2
5,126,3
5,104,2
5,151,0
5,56,3
5,28,3
5,189,1
5,161,0
5,77,2
5,51,2
5,83,0
5,184,1
5,94,3
5,15,0
5,194,1
5,135,0
5,171,1
5,71,1
5,86,0
5,65,0
5,60,0
5,191,1
5,124,1
5,12,2
5,127,2
5,109,3
5,45,2
5,111,2
5,59,1
5,78,2
5,67,1
5,33,2
5,48,1
5,63,3
5,177,0
5,6,0
5,196,0
5,145,0
5,23,2
5,140,1
5,76,1
5,154,1
5,199,2
5,61,1
5,137,2
5,56,2
5,109,1
5,6,0
5,143,0
5,159,2
5,20,0
5,174,1
5,30,2
5,120,0
5,198,1
5,49,3
5,61,0
5,194,0
5,169,1
5,71,0
5,197,0
5,8,1
5,45,3
5,157,1
5,47,1
5,132,3
5,41,1
5,37,3
5,31,0
5,109,2
5,152,2
5,136,1
5,108,2
5,185,0
5,57,1
5,23,2
5,58,2
5,79,3
5,48,1
5,195,1
5,103,2
5,65,0
5,116,1
5,101,2
5,3,0
5,62,3
5,77,0
5,42,2
5,6,0
5,143,1
5,182,3
5,38,1
5,6,0
5,49,2
5,189,2
5,166,1
5,74,3
5,156,0
5,76,1
5,147,3
5,129,1
5,111,1
5,77,1
5,2,2
5,90,2
5,123,2
5,2,1
5,111,1
5,74,2
5,92,2
5,82,1
5,19,3
5,141,0
5,144,1
5,28,0
5,157,3
5,120,0
5,165,0
5,96,1
5,77,3
5,11,1
5,140,0
5,84,1
5,82,1
5,54,0
5,91,0
5,101,2
5,26,1
5,12,0
5,152,2
5,116,2
5,97,0
5,25,1
5,199,1
6,72,3
6,13,3
6,167,0
6,93,3
6,60,1
6,189,3
6,61,2
6,86,2
6,130,3
6,170,2
6,55,1
6,69,2
6,158,2
6,27,1
6,67,0
6,81,2
6,157,3
6,112,1
6,101,3
6,31,0
6,195,1
6,1,2
6,53,1
6,185,0
6,184,1
6,79,3
6,199,3
6,80,1
6,193,3
6,137,1
6,104,2
6,103,2
6,71,1
6,134,3
6,88,3
6,25,0
6,134,3
6,64,0
6,14,2
6,27,2
6,147,3
6,97,1
6,10,2
6,34,2
6,178,2
6,19,3
6,73,1
6,23,3
6,87,3
6,20,0
6,136,2
6,63,3
6,51,3
6,121,3
6,107,3
6,88,3
6,15,3
6,57,3
6,192,2
6,45,3
6,72,2
6,130,3
6,0,2
6,72,3
6,199,3
6,62,3
6,129,1
6,136,2
6,46,3
6,167,0
6,157,3
6,169,2
6,138,1
6,163,3
6,90,2
6,169,0
6,9,1
6,76,2
6,16,3
6,54,0
6,46,3
6,113,0
6,63,3
6,54,0
6,144,3
6,150,3
6,44,3
6,27,3
6,198,2
6,151,1
6,45,3
6,95,3
6,95,3
6,138,3
6,103,2
6,132,1
6,37,3
6,106,0
6,17,0
6,71,2
6,83,1
6,4,2
6,164,0
6,192,3
6,119,0
6,17,0
6,105,2
6,175,0
6,127,3
6,175,1
6,183,1
6,189,3
7,33,2
7,166,3
7,88,3
7,44,3
7,183,3
7,38,3
7,58,3
7,148,2
7,55,1
7,116,3
7,118,1
7,65,3
7,133,3
7,144,3
7,70,3
7,166,3
7,135,3
7,195,2
7,144,3
7,11,3
7,35,3
7,198,2
7,92,3
7,80,3
7,94,3
7,117,3
7,120,2
7,9,3
7,117,3
7,133,2
7,70,3
7,184,2
7,18,3
7,155,2
7,171,3
7,181,2
7,4,3
7,7,3
7,53,3
7,138,3
7,71,1
7,19,3
7,150,3
7,33,2
7,42,3
7,127,3
7,150,3
7,144,3
7,174,3
7,42,3
7,145,1
7,36,3
7,18,3
7,189,3
7,176,3
7,65,1
7,60,3
7,71,1
7,157,3
7,35,3
7,92,2
7,185,2
7,168,3
7,22,2
7,18,3
7,171,3
7,176,2
7,166,3
7,181,3
7,185,2
7,136,3
7,15,3
7,156,0
7,193,3
7,149,2
7,62,3
7,5,3
7,131,3
7,76,3
7,72,3
7,124,3
7,49,3
7,78,3
7,110,3
7,141,3
7,103,3
7,172,3
7,80,3
7,6,0
7,193,3
7,163,3
7,148,3
7,114,3
7,65,3
7,185,2
7,166,2
7,139,3
7,134,3
7,67,1
7,157,3
7,145,3
7,38,3
8,186,3
8,99,2
8,107,3
8,139,3
8,99,3
8,176,3
8,139,3
8,159,2
8,151,2
8,110,3
8,30,2
8,147,3
8,38,3
8,110,3
8,149,3
8,194,3
8,10,3
8,130,3
8,39,2
8,167,0
8,29,2
8,164,0
8,197,3
8,124,1
8,148,3
8,66,3
8,174,3
8,85,3
8,112,2
8,41,2
8,103,3
8,198,2
8,115,3
8,8,2
8,62,3
8,57,2
8,83,1
8,196,3
8,156,1
8,10,3
8,114,3
8,156,0
8,103,3
8,93,1
8,184,3
8,171,2
8,58,3
8,60,3
8,163,3
8,179,1
8,125,3
8,99,3
8,95,3
8,173,3
8,186,2
8,174,2
8,179,0
8,78,3
8,77,3
8,47,3
8,94,2
8,171,1
8,164,0
8,36,3
8,57,2
8,131,3
8,92,3
8,188,3
8,169,3
8,187,2
8,33,3
8,178,3
8,150,3
8,94,3
8,108,3
8,191,3
8,153,3
8,169,3
8,199,3
8,156,0
8,13,3
8,95,2
8,7,0
8,48,3
8,93,3
8,2,2
8,63,3
8,159,1
8,134,3
8,121,3
8,187,2
8,182,3
8,69,2
8,68,2
8,102,3
8,106,0
8,199,3
8,152,3
8,49,3
8,21,3
8,161,0
8,138,3
8,54,0
8,194,3
8,191,3
8,103,3
8,137,3
8,21,3
8,89,1
8,161,0
8,115,3
8,157,2
8,35,3
8,117,3
8,29,3
8,113,0
8,182,3
8,184,3
8,122,1
8,61,2
8,150,3
8,183,2
8,113,0
8,134,3
8,41,3
8,105,2
8,181,3
8,104,3
8,154,1
8,179,0
8,151,3
9,62,3
9,29,1
9,82,0
9,7,2
9,50,0
9,7,0
9,195,1
9,146,3
9,184,0
9,99,1
9,169,1
9,75,0
9,46,0
9,21,1
9,5,0
9,146,3
9,118,0
9,183,1
9,95,3
9,145,2
9,177,1
9,162,0
9,186,0
9,69,1
9,149,0
9,9,0
9,169,0
9,100,3
9,95,3
9,101,2
9,94,3
9,163,0
9,119,0
9,51,0
9,55,1
9,190,1
9,168,0
9,122,0
9,199,3
9,72,1
9,57,3
9,134,3
9,195,0
9,57,0
9,180,2
9,126,3
9,15,3
9,123,2
9,21,2
9,177,0
9,146,3
9,115,0
9,160,2
9,27,1
9,185,0
9,80,1
9,195,0
9,1,2
9,7,0
9,191,0
9,126,3
9,178,2
9,43,2
9,186,0
9,142,3
9,165,0
9,136,2
9,124,0
9,107,1
9,54,0
9,127,1
9,116,2
9,37,3
9,177,1
9,37,3
9,168,1
9,19,3
9,162,0
9,172,0
9,40,1
9,12,0
9,164,0
9,183,0
9,60,1
9,49,3
9,170,2
9,69,2
9,171,1
9,176,2
9,79,3
9,167,0
9,137,0
9,78,2
9,52,2
9,97,1
9,3,0
9,33,1
9,40,1
9,73,0
9,112,1
9,158,1
9,28,2
9,114,2
9,11,0
9,10,3
9,144,1
9,108,1
9,122,2
9,79,3
9,69,2
9,60,3
9,27,3
9,162,0
9,36,2
9,102,2
9,14,3
9,132,2
9,135,0
9,36,3
9,141,0
9,127,2
9,103,2
9,38,3
9,71,0
9,66,0
9,99,3
9,31,1
9,163,2
9,183,0
9,53,0
9,94,3
9,180,0
9,93,1
9,126,3
9,194,0
9,5,2
9,16,3
9,2,1
9,32,3
9,115,2
9,63,2
9,56,3
9,189,1
9,28,2
9,50,2
9,136,2
9,55,1
9,46,1
9,44,3
9,142,3
9,30,1
9,176,0
9,79,3
9,183,0
9,85,3
9,165,1
9,56,3
9,87,0
9,142,3
9,93,1
9,199,3
9,96,1
9,166,0
9,190,1
9,151,0
9,72,1
9,186,1
9,90,1
9,37,3
9,165,0
9,98,0
9,47,0
9,177,0
9,22,2
9,175,0
9,7,2
9,63,3
10,88,0
10,199,1
10,73,1
10,191,0
10,107,2
10,47,0
10,115,2
10,97,1
10,135,0
10,90,0
10,2,1
10,19,3
10,158,3
10,123,2
10,119,0
10,123,2
10,64,0
10,38,3
10,27,1
10,168,3
10,63,3
10,109,2
10,3,0
10,156,0
10,196,2
10,164,0
10,54,0
10,68,0
10,74,3
10,194,1
10,140,0
10,70,0
10,93,2
10,191,1
10,136,3
10,58,0
10,116,1
10,76,0
10,49,3
10,2,0
10,124,1
10,175,3
10,140,0
10,94,3
10,40,2
10,198,0
10,104,3
10,133,0
10,83,0
10,3,0
10,49,3
10,170,1
10,95,3
10,111,0
10,87,1
10,96,2
10,23,3
10,143,1
10,73,0
10,135,0
10,100,2
10,130,2
10,125,1
10,116,2
10,22,0
10,164,0
10,194,1
10,78,1
10,31,0
10,133,0
10,2,0
10,54,0
10,62,2
10,121,0
10,132,3
10,152,0
10,20,0
10,143,1
10,11,0
10,157,2
10,152,3
10,166,0
10,11,2
10,188,3
10,15,3
10,4,1
10,155,1
10,118,0
10,99,3
10,170,0
10,195,0
10,177,2
10,162,0
10,139,2
10,184,1
10,36,1
10,198,2
10,20,0
10,25,0
10,186,0
10,138,0
10,187,0
10,80,0
10,128,0
10,43,2
10,168,2
10,62,3
10,110,3
10,173,1
10,31,0
10,142,3
10,155,1
10,52,2
10,146,2
10,149,0
10,104,0
10,193,3
10,155,2
10,0,0
10,39,0
10,62,3
10,62,3
10,123,3
10,145,1
10,126,3
10,17,1
10,131,1
10,126,3
10,180,1
10,79,3
10,25,0
10,182,1
10,146,3
10,168,2
10,27,0
10,125,0
10,67,0
10,60,1
10,186,0
10,116,3
10,199,2
10,84,2
10,56,3
10,73,0
10,20,0
10,74,0
10,106,0
10,145,1
10,60,0
10,48,1
10,89,1
10,59,1
10,94,3
10,35,3
10,31,0
10,95,3
10,89,1
10,53,1
10,167,0
10,108,0
10,72,0
10,76,2
10,168,3
10,89,1
10,132,3
10,156,1
10,194,3
10,156,0
10,146,3
10,31,0
10,150,1
10,44,3
10,3,0
10,183,0
10,33,2
10,29,1
10,110,2
10,192,1
10,117,3
10,11,1
10,139,3
10,168,3
10,112,1
10,195,0
10,180,1
10,53,0
10,1,2
10,25,0
10,61,1
10,183,2
10,9,1
10,190,0
10,10,3
10,121,3
10,137,2
10,36,1
10,24,2
10,97,1
11,45,3
11,62,3
11,77,1
11,79,3
11,108,0
11,162,2
11,97,2
11,58,1
11,29,0
11,64,0
11,32,2
11,159,0
11,172,3
11,124,0
11,3,0
11,31,0
11,94,2
11,128,1
11,190,3
11,163,3
11,128,0
11,35,3
11,178,3
11,134,3
11,8,3
11,182,2
11,146,2
11,82,2
11,142,3
11,180,2
11,149,1
11,114,2
11,191,1
11,82,1
11,121,3
11,59,1
11,75,0
11,128,0
11,193,3
11,70,1
11,41,1
11,150,1
11,168,1
11,77,2
11,13,3
11,72,3
11,44,3
11,0,1
11,73,0
11,150,2
11,83,2
11,24,2
11,28,3
11,153,1
11,5,2
11,3,0
11,183,1
11,27,3
11,97,0
11,163,2
11,1,3
11,129,3
11,120,2
11,80,3
11,57,1
11,164,1
11,174,2
11,87,2
11,0,2
11,86,0
11,173,1
11,48,3
11,82,0
11,115,0
11,101,2
11,160,3
11,144,1
11,22,0
11,185,0
11,109,1
11,162,1
11,169,2
11,0,1
11,106,0
11,76,1
11,171,2
11,2,1
11,138,1
11,135,0
11,136,2
11,164,0
11,129,3
11,69,3
11,18,2
11,119,1
11,25,1
11,82,1
11,94,2
11,76,2
11,185,0
11,73,0
11,43,3
11,36,2
11,147,3
11,41,3
11,161,0
11,138,1
11,93,2
11,6,0
11,64,2
11,93,3
11,186,0
11,148,1
11,198,1
11,138,1
11,82,1
11,160,2
11,41,2
11,136,2
11,151,1
11,184,3
11,28,3
12,199,1
12,49,2
12,99,0
12,20,0
12,12,0
12,91,0
12,152,2
12,69,1
12,95,2
12,169,0
12,168,1
12,9,0
12,57,0
12,184,0
12,88,0
12,186,0
12,88,1
12,191,0
12,35,2
12,190,0
12,194,0
12,33,1
12,8,1
12,46,0
12,127,1
12,138,0
12,6,0
12,145,0
12,197,0
12,138,1
12,189,2
12,38,1
12,155,1
12,146,0
12,77,0
12,103,1
12,138,1
12,24,0
12,64,0
12,153,0
12,197,0
12,26,2
12,80,0
12,102,1
12,62,1
12,63,2
12,3,0
12,16,0
12,0,0
12,133,0
12,24,1
12,39,0
12,137,0
12,147,1
12,12,0
12,66,0
12,20,0
12,97,0
12,151,0
12,113,0
12,25,0
12,140,0
12,128,0
12,83,0
12,112,0
12,49,1
12,171,0
12,44,3
12,164,0
12,17,0
12,56,3
12,131,0
12,108,0
12,179,0
12,3,0
12,20,0
12,131,0
12,158,2
12,177,2
12,169,0
12,106,0
12,19,3
12,101,2
12,192,1
12,6,0
12,188,0
12,154,0
12,79,3
12,96,0
12,60,0
12,138,0
12,175,0
12,59,0
12,29,1
12,59,0
12,57,0
12,64,0
12,110,2
12,145,0
12,25,1
12,75,0
12,195,0
12,147,1
12,175,1
12,28,3
12,182,1
12,12,0
12,100,1
13,49,3
13,12,0
13,5,3
13,143,2
13,126,1
13,26,1
13,22,0
13,43,2
13,66,0
13,121,1
13,99,2
13,90,1
13,47,1
13,134,3
13,134,2
13,28,3
13,45,2
13,195,1
13,192,1
13,153,0
13,63,1
13,178,0
13,71,0
13,19,2
13,27,2
13,151,0
13,30,2
13,36,0
13,107,2
13,68,0
13,47,0
13,24,1
13,55,1
13,104,1
13,11,1
13,41,1
13,1,1
13,144,2
13,107,0
13,51,1
13,158,2
13,115,1
13,76,1
13,110,2
13,181,1
13,54,0
13,77,1
13,72,0
13,131,0
13,162,0
13,195,1
13,158,1
13,139,0
13,125,1
13,186,0
13,26,1
13,12,1
13,149,0
13,0,0
13,32,0
13,44,3
13,78,1
13,5,1
13,134,1
13,54,0
13,107,2
13,154,0
13,47,0
13,120,1
13,33,1
13,162,1
13,137,0
13,8,1
13,32,0
13,59,0
13,18,2
13,39,0
13,21,1
13,126,3
13,105,0
13,130,3
13,136,2
13,60,2
13,46,1
13,196,0
13,16,3
13,26,1
13,126,1
13,84,2
13,93,2
13,126,0
13,194,0
13,110,3
13,116,2
13,25,0
13,171,2
13,124,0
13,43,1
13,165,0
13,148,0
13,30,0
13,107,2
13,51,1
13,4,2
13,19,3
13,115,2
13,174,0
13,125,0
13,20,0
13,181,2
13,28,2
13,27,1
13,33,3
13,81,2
13,173,0
13,108,1
13,59,1
13,27,1
13,23,3
13,100,2
13,143,2
13,152,3
13,0,0
13,163,0
13,37,3
13,61,1
13,66,0
13,30,0
13,155,1
13,42,1
13,43,1
13,76,1
13,151,0
13,174,1
13,145,1
13,140,1
13,80,2
13,71,1
13,18,3
13,164,0
13,184,2
13,5,0
13,8,1
13,99,1
13,32,0
13,14,3
13,143,0
13,89,1
13,87,0
13,69,2
13,72,1
13,24,1
13,25,0
13,4,0
13,43,0
13,70,0
13,175,0
13,177,0
13,13,2
13,145,2
13,139,1
13,36,1
14,39,1
14,3,1
14,123,3
14,96,2
14,85,3
14,150,2
14,3,0
14,166,1
14,133,1
14,154,1
14,97,1
14,167,0
14,52,3
14,44,3
14,117,2
14,73,1
14,46,3
14,16,3
14,46,3
14,152,3
14,1,3
14,75,2
14,173,2
14,43,1
14,107,3
14,182,2
14,172,3
14,79,3
14,62,3
14,78,1
14,74,3
14,176,1
14,64,0
14,18,3
14,119,1
14,117,3
14,177,1
14,169,1
14,132,3
14,26,3
14,23,3
14,199,2
14,24,3
14,19,3
14,36,3
14,194,3
14,190,3
14,133,2
14,35,3
14,189,3
14,174,2
14,57,2
14,100,3
14,164,0
14,53,1
14,98,3
14,63,3
14,102,3
14,66,3
14,183,0
14,129,3
14,57,1
14,45,2
14,150,3
14,105,2
14,57,2
14,173,3
14,5,2
14,86,0
14,167,0
14,170,3
14,180,1
14,19,3
14,55,3
14,2,2
14,44,3
14,73,0
14,112,0
14,82,1
14,146,3
14,187,2
14,112,1
14,126,2
14,189,2
14,138,1
14,26,2
14,120,0
14,104,3
14,182,3
14,176,2
14,94,2
14,98,3
14,90,2
14,29,3
14,22,1
14,193,3
14,149,2
14,22,1
14,57,3
14,55,1
14,8,3
14,17,2
14,62,3
14,79,3
14,43,2
14,188,3
14,173,2
14,3,0
14,123,3
14,177,0
14,181,3
14,70,1
14,175,1
14,191,3
14,108,2
14,159,2
14,36,0
14,99,2
14,12,2
14,68,1
14,89,1
14,75,1
14,99,3
14,90,3
14,116,3
14,146,3
14,175,2
14,68,0
14,15,1
14,72,1
14,177,1
14,47,0
14,157,2
14,165,0
14,1,3
14,29,3
14,20,1
14,182,3
14,104,1
14,104,1
14,79,3
14,31,0
14,30,2
14,40,1
14,97,3
14,178,2
14,100,3
14,158,3
14,41,2
14,167,0
14,189,3
14,120,1
14,129,2
14,56,3
14,101,3
14,33,3
14,20,0
14,162,0
14,109,3
14,35,3
14,160,2
14,120,0
14,93,0
14,97,1
14,58,2
14,128,1
14,79,3
14,7,0
14,92,2
14,23,1
14,193,3
14,138,2
14,46,2
14,173,1
14,136,2
14,101,2
14,167,0
14,44,3
14,3,1
14,0,3
14,120,0
14,85,2
14,20,0
14,54,0
15,18,3
15,115,2
15,154,0
15,147,3
15,179,0
15,63,3
15,159,0
15,155,3
15,96,0
15,163,2
15,40,1
15,122,1
15,38,1
15,27,1
15,126,3
15,51,1
15,76,2
15,123,3
15,106,0
15,96,2
15,184,0
15,153,2
15,36,2
15,150,0
15,79,3
15,36,0
15,166,2
15,112,0
15,65,0
15,115,2
15,61,0
15,128,1
15,73,0
15,172,1
15,23,2
15,148,2
15,38,2
15,66,1
15,77,2
15,155,1
15,54,0
15,182,2
15,119,2
15,9,0
15,160,2
15,105,0
15,163,1
15,23,3
15,151,0
15,37,3
15,60,2
15,167,0
15,36,1
15,132,3
15,4,2
15,20,0
15,153,2
15,72,0
15,196,2
15,102,2
15,11,0
15,112,0
15,106,0
15,91,1
15,39,1
15,142,1
15,142,3
15,67,0
15,151,1
15,70,1
15,139,3
15,78,2
15,28,2
15,12,1
15,197,2
15,194,3
15,78,2
15,84,2
15,152,3
15,33,1
15,22,0
15,6,0
15,101,3
15,130,3
15,134,3
15,191,1
15,158,3
15,172,3
15,31,0
15,12,1
15,15,3
15,39,2
15,103,2
15,180,2
15,104,2
15,180,2
15,155,3
15,39,0
15,115,3
15,86,0
15,120,1
15,169,3
15,65,1
15,158,3
15,63,3
15,122,0
15,105,0
15,22,1
15,179,1
15,32,3
15,27,2
15,156,0
15,169,0
15,146,3
15,150,2
15,88,3
15,24,1
15,109,2
15,120,1
15,195,0
15,62,2
15,77,1
15,36,0
15,154,0
15,39,3
15,63,2
15,126,3
15,107,3
15,58,2
15,159,2
15,104,1
15,123,3
15,63,2
15,157,3
15,190,2
15,169,0
15,32,1
15,75,0
15,99,3
15,116,3
15,144,2
15,190,3
15,59,1
15,189,2
15,160,3
15,183,0
15,149,0
15,131,2
15,196,2
15,174,1
15,186,0
15,43,2
15,85,1
15,111,2
15,85,2
15,128,1
16,50,2
16,168,3
16,71,1
16,187,3
16,168,3
16,18,3
16,147,3
16,108,3
16,47,2
16,157,3
16,65,3
16,64,3
16,106,2
16,184,3
16,80,2
16,99,3
16,18,3
16,60,3
16,172,2
16,156,0
16,114,3
16,28,2
16,125,3
16,53,1
16,106,1
16,8,3
16,61,3
16,54,0
16,16,3
16,108,3
16,36,3
16,81,3
16,189,3
16,197,3
16,126,3
16,12,3
16,61,3
16,65,2
16,116,3
16,135,1
16,114,3
16,128,3
16,135,2
16,198,3
16,79,3
16,134,3
16,74,3
16,194,3
16,21,2
16,116,3
16,191,3
16,11,3
16,58,3
16,11,3
16,133,3
16,82,3
16,28,3
16,164,2
16,134,3
16,182,3
16,25,2
16,171,2
16,108,3
16,101,2
16,191,3
16,152,3
16,143,3
16,117,2
16,142,3
16,155,3
16,199,3
16,107,2
16,110,3
16,197,3
16,138,1
16,51,3
